title,date,author,image,description,keywords,canonical_url,category,content,reading_time,scraped_at
"  Le déficit commercial s’aggrave à 161,86 milliards de DH à fin juin 2025",2025-07-30T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2015/09/Office-Des-Changes-RT1-1.jpg,"Le déficit commercial du Maroc a atteint 161,86 milliards de dirhams (MMDH) à fin juin 2025, enregistrant une hausse de 18,4% par rapport à la même période de 2024, selon les derniers chiffres publiés par l’Office des changes.","['déficit commercial', 'hausse', 'Office des changes']",https://telquel.ma/instant-t/2025/07/30/le-deficit-commercial-saggrave-a-16186-milliards-de-dh-a-fin-juin-2025_1944463/,Économie,"Ce qu’il s’est passé Les importations ont progressé de +8,9% pour s’établir à 398,04 MMDH. Les exportations ont augmenté de manière plus modérée, +3,1% à 236,17 MMDH. Résultat : le taux de couverture s’est détérioré de 3,3 points, passant à 59,3%. Pourquoi le déficit s’est creusé Hausse des importations dans plusieurs segments : Produits bruts : +29,3% (21,15 MMDH) Produits finis d’équipement : +14,9% (93,22 MMDH) Produits finis de consommation : +13,3% (96,88 MMDH) Produits alimentaires : +6,6% (48,23 MMDH) Demi-produits : +6,1% (84,63 MMDH) ➡ À noter : la facture énergétique a diminué de 7,4%, atteignant 53,04 MMDH. Côté exportations : des performances contrastées En hausse : Phosphates et dérivés : +18,9% (46,56 MMDH) Autres industries : +13,1% (15,68 MMDH) Aéronautique : +8,8% (14,13 MMDH) Agriculture et agroalimentaire : +3,2% (48,54 MMDH) En baisse : Électronique et électricité : -7,8% (8,59 MMDH) Textile et cuir : -4% (22,52 MMDH) Automobile : -3,6% (77,6 MMDH)",1,2025-08-05T15:54:34.060837
"  Aéronautique : les exportations augmentent de 8,8% à fin juin",2025-07-30T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2023/12/394fb0510194d31b936e2a179a287728.jpg,"Les exportations du secteur de l'aéronautique ont atteint plus de 14,13 milliards de dirhams (MMDH) durant les six premiers mois de 2025, en progression de 8,8% par rapport à la même période un an auparavant, selon l'Office des changes.","['aéronautique', 'exportations', 'hausse']",https://telquel.ma/instant-t/2025/07/30/aeronautique-les-exportations-augmentent-de-88-a-fin-juin_1944460/,Économie,"Ce qu’il s’est passé Les exportations du secteur aéronautique marocain ont atteint plus de 14,13 milliards de dirhams (MMDH) à fin juin 2025, soit une hausse de 8,8% par rapport à la même période en 2024, selon les derniers chiffres publiés par l’Office des changes. Cette croissance s’explique par l’augmentation des ventes dans deux segments clés : +728 MDH pour le segment de l’Assemblage +427 MDH pour le segment EWIS (Electrical Wiring Interconnection System) Pourquoi c’est important Le secteur aéronautique confirme son dynamisme malgré les perturbations mondiales de la chaîne d’approvisionnement, grâce à une montée en valeur des segments à plus forte valeur ajoutée. Ce qu’il faut savoir sur les autres secteurs exportateurs Phosphates et dérivés : en hausse de 18,9% à 46,56 MMDH, dopés par Les engrais naturels et chimiques : +4,902 MMDH Les phosphates : +1,63 MMDH L’acide phosphorique : +857 MDH Agriculture et agroalimentaire : +3,2% à 48,55 MMDH Autres industries : +13,1% à 15,68 MMDH Certains secteurs connaissent un repli : Électronique et électricité : -7,8% à 8,59 MMDH; Autres extractions minières : -4,5% à 2,55 MMDH; Textile et cuir : -4% à 22,52 MMDH; Automobile : -3,6% à 77,6 MMDH.",1,2025-08-05T15:54:35.860138
  Etats financiers TelQuel media et TelQuel digital,2025-05-08T00:00:00,,,,[],https://telquel.ma/2025/05/08/etats-financiers-telquel-media-et-telquel-digital_1931600,Communication financière,Etats financiers TelQuel media et TelQuel digital,1,2025-08-05T15:54:38.701229
  OCP : les États-Unis annoncent la réduction des droits de douane sur les exportations d’engrais phosphatés,2023-11-03T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2023/04/4e1bbff19a3553b9fe650f302ff42029.jpg,"Un groupe de plus de 35 sénateurs et députés américains, issus des deux principaux partis politiques, a récemment adressé une lettre à la secrétaire américaine au Commerce dans laquelle ils appellent à réduire les droits de douane imposés sur les exportations d’engrais phosphatés par le groupe OCP.","['Engrais Phosphatés', 'Etats-Unis', 'Maroc', 'OCP']",https://telquel.ma/instant-t/2023/11/03/ocp-les-etats-unis-annoncent-la-reduction-des-droits-de-douane-sur-les-exportations-dengrais-phosphates_1839329/,Économie,"Ce vendredi 3 novembre, le département américain du Commerce a accepté de réduire les droits d’importation punitifs sur les engrais phosphatés en provenance du Maroc de 19,97 % à 2,12 %. La décision, qui a été saluée par la National Corn Growers Association (NCGA), intervient après que les responsables du Commerce ont mené un examen administratif des droits compensateurs en “examinant rétroactivement le prix des expéditions et d’autres facteurs”, a déclaré la NCGA. “Cette victoire a été rendue possible grâce aux producteurs de maïs de tout le pays qui se sont élevés contre ces droits de douane alors qu’ils étaient confrontés à la montée en flèche des prix des engrais et à des pénuries de produits à l’initiative de la Mosaic Company”, a déclaré Harold Wolle, agriculteur du Minnesota et président de la NCGA, avant de poursuivre : “Bien que le meilleur droit sur les engrais soit l’absence de droit, nous sommes néanmoins ravis que les producteurs de maïs qui subissent le poids de ces droits de douane bénéficient d’un allègement financier grâce à cette décision.” “Nous sommes déçus par la décision concernant les importations marocaines aux États-Unis et nous réfléchissons aux mesures à prendre”Joc O’Rourke, PDG de Mosaic En réaction à l’annonce, le PDG de Mosaic, Joc O’Rourke a déclaré : “Nous sommes déçus par la décision concernant les importations marocaines aux États-Unis et nous réfléchissons aux mesures à prendre (…) Chez Mosaic, nous attendons et accueillons favorablement une concurrence loyale dans le monde entier, et nous sommes convaincus que Mosaic peut rivaliser sur un pied d’égalité. Nous continuerons à chercher des solutions lorsque nous constaterons des pratiques déloyales.” O’Rourke a ensuite affirmé : “Notre concurrent marocain continue de bénéficier des subventions à l’origine des droits de douane, et ces subventions lui confèrent un avantage déloyal substantiel”, avant d’affirmer que le groupe s’attend “à ce que la décision d’aujourd’hui ait une incidence sur les flux commerciaux”, soulignant qu’elle “devrait avoir peu d’impact sur la dynamique de l’offre et de la demande d’engrais phosphatés à l’échelle mondiale”. Dans une lettre adressée à la Secrétaire américaine au Commerce, plus de 35 parlementaires démocrates et républicains ont uni, le 25 octobre, leurs voix pour obtenir une réduction des taxes appliquées sur les engrais phosphatés exportés par le groupe OCP. La nouvelle a été annoncée par le sénateur républicain Jerry Moran, l’un des signataires éminents de cette lettre, sur son site officiel. Pour les parlementaires, les droits compensateurs imposés sur les engrais phosphatés marocains depuis 2020 ont considérablement réduit les options d’approvisionnement pour les agriculteurs américains. Ils ont alors mis en lumière un possible conflit d’intérêts en mentionnant que l’Arabie saoudite, où Mosaic investit dans la production d’engrais phosphatés, est exemptée de droits d’importation, devenant ainsi le principal exportateur de ces produits vers les États-Unis, avec une part importante dans les importations de phosphate diammonique (DAP) et de phosphate monoammonique (MAP). La situation a engendré une volatilité accrue des prix des engrais, ainsi qu’une augmentation des coûts pour les agriculteurs américains, les exposant au risque de pénuries futures, étant donné que la production intérieure ne suffit pas à satisfaire leurs besoins. De plus, les prix desdits engrais ont augmenté de façon significative depuis l’imposition des droits de douane, ce qui a eu un impact négatif sur les agriculteurs américains qui achètent ces intrants à des tarifs élevés tout en vendant leurs récoltes sur le marché mondial, où ils doivent rivaliser avec d’autres pays producteurs tels que le Brésil. Les parlementaires américains ont alors insisté sur la nécessité d’un approvisionnement fiable et diversifié en intrants agricoles pour les agriculteurs familiaux américains, y compris les engrais. Ils appellent à une révision administrative approfondie pour remédier à cette situation et examiner de manière adéquate les faits liés aux subventions dans le cadre de cette procédure depuis son lancement. OCP vs Mosaic Le conflit commercial entre l’OCP et Mosaic a débuté en juin 2020 lorsque l’entreprise américaine a demandé au Département du Commerce américain (DOC) et à la Commission du commerce international des États-Unis (CIT) d’enquêter sur l’imposition de droits compensateurs sur les engrais marocains et russes, alléguant des subventions de la part du gouvernement marocain, ce qui constituerait une concurrence déloyale. En février 2021, le DOC a décidé d’imposer des droits de douane à hauteur de 19,97 % sur les importations d’engrais phosphatés marocains. Cependant, plusieurs personnalités, y compris 83 députés américains, ont appelé à la suspension de cette mesure en mars 2022. Récemment, OCP a obtenu deux décisions favorables de la Cour fédérale du commerce international des États-Unis. La première décision, en septembre, concernait un appel du groupe OCP contre les droits de douane de 19,97 %. La Cour a qualifié les bases de calcul du DOC de “déraisonnables” et “absurdes” et lui a demandé de réexaminer ces droits dans un délai de 90 jours. La deuxième décision, également prise en septembre, faisait suite à un nouvel appel du groupe OCP et concernait l’existence d’un préjudice justifiant l’imposition de droits compensateurs. Le tribunal américain a demandé à la CIT de collecter de nouvelles preuves, de réexaminer les preuves existantes et de parvenir à des conclusions étayées par des preuves substantielles. Dans ce contexte, les parlementaires américains ont sollicité une révision minutieuse de la décision de la CIT concernant le réexamen des droits compensateurs, à la fois dans le cadre de l’enquête finale et de la révision administrative.",4,2025-08-05T15:54:42.320397
  COSUMAR : Communication financière,2023-07-29T00:00:00,Telquel,https://cdn.telquel.ma/content/uploads/2023/07/c97e5f772873eb7544463dc5ee9f84c3.jpeg,,[],https://telquel.ma/2023/07/29/cosumar-communication-financiere_1824044,Économie,COSUMAR : Communication financière,1,2025-08-05T15:54:44.633582
  Etat de synthèse TELQUEL DIGITAL 2022,2023-04-27T00:00:00,,https://cdn.telquel.ma/content/uploads/2023/04/5d266ee98cd5f146c2d778272400f653.jpg,,[],https://telquel.ma/2023/04/27/etat-de-synthese-telquel-digital-2022_1809511,Économie,"Tableau n° 1(1/2) Identifiant fiscal: 1103318 Bilan (Actif) (Modèle Normal) TELQUEL DIGITAL Exercice du 01/01/2022 au 31/12/2022 EXERCICE EXERCICE A C T I F Brut Amortissement s et Provisions Net PRECEDENT Net Immobilisations en non valeurs→[A] 124 063,58 99 250,88 24 812,70 49 625,42 Frais préliminaires A Charges à répartir sur plusieurs exercices 124 063,58 99 250,88 24 812,70 49 625,42 C Primes de remboursement des obligations T Immobilisations incorporelles→ [B] Immobilisations en Recherche et Dev. I Brevets, marques, droits et valeurs similaires F Fonds commercial Autres immobilisations incorporelles Immobilisations corporelles →[C] 871 918,94 599 650,09 272 268,85 334 879,72 I Terrains Constructions M M Installations techniques, matériel et outillage 79 100,00 39 247,50 39 852,50 44 874,50 Matériel de transport 7 500,00 7 500,00 O Mobilier, Mat. de bureau, Aménag. Divers 785 318,94 552 902,59 232 416,35 290 005,22 B Autres immobilisations corporelles Immobilisations corporelles en cours I Immobilisations financières→[D] 44 375,00 44 375,00 42 625,00 L Prêts immobilisés 39 375,00 39 375,00 37 625,00 I Autres créances financières 5 000,00 5 000,00 5 000,00 Titres de participation S Autres titres immobilisés E Ecarts de conversion actif→ [E] Diminution des créances immobilisées Augmentations des dettes de financement TOTAL (A+B+C+D+E) 1 040 357,52 698 900,97 341 456,55 427 130,14 A Stocks→[F] C Marchandises T Matières et fournitures consommables I Produits en cours Produits intermédiaires et produits résiduels F Produits finis Créances de l’actif circulant→[G] 4 392 087,89 152 229,00 4 239 858,89 4 419 167,58 C Fournis. débiteurs, avances et acomptes 44 000,00 44 000,00 I Clients et comptes rattachés 2 695 801,02 152 229,00 2 543 572,02 3 064 011,50 R Personnel 2 876,00 2 876,00 2 076,00 C Etat 1 372 412,30 1 372 412,30 1 082 378,51 U Comptes d’associés L Autres débiteurs 225 133,63 225 133,63 232 036,63 Comptes de régularisation- Actif 51 864,94 51 864,94 38 664,94 A Titres valeurs de placement→[H] N T Ecarts de conversion actif→ [I]|Eléments circulants 62,04 TOTAL II (F+G+H+I) 4 392 087,89 152 229,00 4 239 858,89 4 419 229,62 T Trésorerie-Actif 145 481,02 145 481,02 14 632,46 RE Chèques et valeurs à encaisser S Banques, T.G et C.C.P 131 034,25 131 034,25 132,51 .. Caisse, Régie d’avances et accréditifs 14 446,77 14 446,77 14 499,95 . TOTAL III 145 481,02 145 481,02 14 632,46 TOTAL GENERAL I+II+III 5 577 926,43 851 129,97 4 726 796,46 4 860 992,22",2,2025-08-05T15:54:48.264411
  Shell fait vibrer l’été marocain avec “B7amasna La3bin”,2025-07-18T00:00:00,Telquel,https://cdn.telquel.ma/content/uploads/2025/07/a7c3ce076585477741d951d179ab07dc.jpg,"Tout au long de l’été, Shell sillonne le Maroc avec “B7amasna La3bin”, un tournoi de football itinérant pensé comme une célébration de la passion nationale. À travers cette tournée festive, la marque réaffirme son ancrage local et son engagement auprès des Marocains, bien au-delà du carburant.",[],https://telquel.ma/2025/07/18/shell-fait-vibrer-lete-marocain-avec-b7amasna-la3bin_1943127,Com d'entreprise,"Du football, de la ferveur et un ancrage local assumé. Cet été, Shell ne se contente pas de faire rouler les moteurs : la marque fait battre le cœur du Royaume avec “B7amasna La3bin”, un tournoi itinérant qui transforme chaque escale en une fête populaire. En misant sur l’un des sports les plus fédérateurs au Maroc, Shell place la jeunesse, l’émotion et le vivre-ensemble au centre de son dispositif estival. Organisée du 10 juin au 30 août, cette tournée traverse les grandes villes du pays, de Tanger à Laâyoune, en passant par Rabat, Casablanca, Marrakech ou encore Agadir, pour proposer bien plus qu’un événement marketing : une expérience collective, accessible à tous, qui célèbre la passion du ballon rond et la convivialité marocaine. Les stations, des lieux de vie À chaque étape, les stations Shell et les terrains partenaires se métamorphosent en scènes de partage. Enfants, jeunes, parents et visiteurs s’y retrouvent pour participer à des défis ludiques, des jeux interactifs et des animations festives, dans une ambiance qui rappelle celle des compétitions de quartier d’antan. Les matchs organisés opposent des équipes locales et amateurs, encouragées par un public familial et chaleureux. Plus qu’un simple tournoi, “B7amasna La3bin” crée des moments d’échange et de mémoire, renforçant le sentiment d’appartenance à une même communauté. “B7amasna La3bin”, littéralement “avec passion, on joue”, prolonge la dynamique enclenchée avec la précédente campagne “B7amasna M7rrkine” (“avec passion, on avance”). Une manière pour Shell de revendiquer une vision de l’énergie qui dépasse le simple carburant : une énergie humaine, collective, tournée vers l’avenir. L’humain avant tout Présente au Maroc depuis plus de 100 ans, Shell a toujours accompagné les évolutions de la mobilité et des modes de vie. Mais aujourd’hui, la marque entend aller plus loin, en intégrant pleinement les attentes sociales et culturelles des Marocains. Cette initiative traduit également la volonté de la marque, représentée au Maroc par Vivo Energy, de parler le langage des Marocains, dans tous les sens du terme. Du nom de la campagne jusqu’aux animations sur le terrain, tout est conçu pour refléter les codes et les émotions locales. Cet engagement se manifeste concrètement à travers des initiatives comme “B7amasna La3bin”, qui célèbrent autant le sport que le lien social. Shell affirme ainsi sa volonté d’accompagner les Marocains au-delà de la route, en étant présente dans leurs passions, leurs émotions et leurs moments forts. Car derrière chaque plein de carburant, il y a aussi une ambition, une énergie partagée, une histoire marocaine. C’est cette dimension humaine et collective que la marque met en lumière tout au long de l’été, en réunissant les citoyens autour de leur passion commune : le football. Cet article est un communiqué d’entreprise, il n’a pas été rédigé par les journalistes de TelQuel.",2,2025-08-05T15:54:51.074121
  Marché de l’occasion au Maroc : une dynamique en pleine accélération,2025-06-24T00:00:00,Telquel,https://cdn.telquel.ma/content/uploads/2025/06/981d329b3d1be4d7f383f8aba7f27263.png,"Le marché du véhicule d’occasion au Maroc connaît une croissance spectaculaire, portée par des évolutions profondes dans les habitudes de consommation et les dynamiques économiques. Alors que les automobilistes conservent leurs véhicules plus longtemps, la demande pour des voitures d’occasion en bon état ne cesse d’augmenter.",[],https://telquel.ma/2025/06/24/marche-de-loccasion-au-maroc-une-dynamique-en-pleine-acceleration_1939087,Com d'entreprise,"Face à cet engouement, les garages de reconditionnement se multiplient à travers le pays, offrant aux acheteurs des véhicules remis à neuf à des prix compétitifs. Résultat : plus de 775.000 transactions ont été enregistrées en 2024, soit une hausse de 28,5 % par rapport à 2023. Aujourd’hui, plus de 70 % des ventes automobiles concernent l’occasion, confirmant le rôle central que joue désormais ce segment dans le paysage automobile marocain. Cette croissance s’explique par plusieurs facteurs : une durée de vie des véhicules plus longue, une demande accrue dans les grandes villes, mais surtout une évolution des mentalités. Aujourd’hui, acheter un véhicule d’occasion ne se résume plus à une solution de repli, mais bien à un choix réfléchi, motivé par la recherche du bon rapport qualité-prix. Mais si le marché informel reste largement majoritaire, les acheteurs se tournent de plus en plus vers des acteurs structurés, qui offrent des garanties et des services qui garantissent une transparence. Historique du véhicule vérifié, kilométrage certifié, révision complète, garantie mécanique, services de financement ou d’assurance sur place : autant d’éléments qui permettent d’acheter en toute sérénité, loin des mauvaises surprises souvent associées aux circuits parallèles. Le digital a également bouleversé les habitudes d’achat. Les plateformes en ligne, les outils de comparaison, et la transparence sur les prix renforcent la confiance des consommateurs, plus informés et exigeants. Face à cet engouement, de nouveaux acteurs structurent le marché avec une approche plus professionnelle. C’est dans cette logique que M-AUTOMOTIV, leader de la distribution automobile au Maroc, s’est imposée comme un distributeur de confiance, en proposant une large gamme de véhicules d’occasion multimarques rigoureusement sélectionnés, contrôlés et garantis jusqu’à 24 mois, et au meilleur prix du marché. Avec une promesse simple : offrir la tranquillité d’esprit. Cet article est un communiqué d’entreprise, il n’a pas été rédigé par les journalistes de TelQuel.",2,2025-08-05T15:54:53.318798
"  Cap sur l’été 2025 à Mazagan Beach & Golf Resort : Activités palpitantes, soin précieux et plaisirs infinis",2025-06-13T00:00:00,Telquel,https://cdn.telquel.ma/content/uploads/2025/06/f4c877f679b07de098f3bf7152805820.jpeg,"L’été s’annonce radieux à Mazagan Beach & Golf Resort, le joyau balnéaire niché entre océan et nature luxuriante. Le Resort convie les familles, couples et voyageurs en quête de ressourcement à vivre un séjour estivale inoubliable, mêlant confort d’exception, gastronomie savoureuse, activités pour tous et une parenthèse bien-être inédite.",[],https://telquel.ma/2025/06/13/cap-sur-lete-2025-a-mazagan-beach-golf-resort-activites-palpitantes-soin-precieux-et-plaisirs-infinis_1937518,Com d'entreprise,"Cet article est un communiqué d’entreprise, il n’a pas été rédigé par les journalistes de TelQuel. À Mazagan, l’été se vit aussi dans l’assiette. La saison estivale y est une véritable fête culinaire, où les hôtes sont invités à savourer une cuisine éclectique et généreuse : buffets gourmands, mets délicieux ou grillades en plein air, le tout dans une atmosphère chaleureuse et festive. Chacun des 11 restaurants du resort possède sa propre identité et propose une expérience gustative singulière. Depuis le 15 mai, le très attendu Buddha-Bar Beach a rouvert ses portes, affirmant son statut d’adresse phare de l’été. Dans une ambiance lounge et les pieds dans le sable, on y savoure des créations culinaires aux influences asiatiques et de cocktails inspirés des quatre coins du monde. Face aux somptueux couchers de soleil sur l’Atlantique, des Sunset Parties sont programmées tout au long de la saison avec des Djs internationaux. Les amateurs de déjeuners en plein air trouveront leur bonheur au Beach Barbecue, entre grillades savoureuses, pizzas au feu de bois et pêche du jour, le tout bercé par le bruit des vagues. Le soir l’incontournable Bushra by Buddha-Bar présente des spectacles “Show by Buddha-Bar » et une cuisine orientale revisitée par le celebrity chef “Joe Barza”. Havre de paix niché au cœur du resort, le Mazagan Spa enrichit son offre avec un rituel d’exception : le soin visage Kobido. Héritage japonais, ce massage traditionnel, souvent surnommé « lifting naturel », alterne pressions ciblées et gestes rythmés pour activer la microcirculation, raffermir les traits et redonner à la peau éclat et tonicité. Côté beauté, la boutique du spa accueille désormais la marque française “Le Rouge Français”, pionnière du maquillage vegan, botanique et responsable, pour conjuguer élégance et conscience écologique. Le Resort déploie un éventail d’activités sportives, ludiques et culturelles pour animer les journées estivales. Surf, Body Board, balade à cheval sur la plage, tennis, VTT, balades en quad, buggy, Golf, karting… Petits et grands trouvent leur bonheur dans un cadre sécurisé et unique. Le Kidz et Rush clubs fraîchement re-certifiéś par l’organisme Worldwide Kids en 2025, accueille les enfants et les adolescents de 3 à 17 ans dans un univers joyeux et sécurisé. Une équipe bienveillante dédiée les accompagnent à travers un panel d’activités de plein air, jeux ludiques et même un espace dédié à la plage. Pour l’été 2025, Mazagan Beach & Golf Resort propose l’offre “Vacances d’été à Mazagan” avec un hébergement pensé pour l’évasion dont l’intégralité de ses chambres a été repensée et rénovée. Offre vacances d’été à Mazagan Hébergement et petit-déjeuner pour 2 adultes et 2 enfants de moins de 12 ans Jusqu’à 15% de remise sur les tarifs chambres et les soins au spa Accès aux piscines, au fitness, au Kidz & Rush Clubs et à une sélection d’activités",2,2025-08-05T15:54:56.640824
  AL FILAHI CASH s’associe à RIA Money Transfer pour élargir l’accès aux transferts internationaux,2025-06-02T00:00:00,Telquel,https://cdn.telquel.ma/content/uploads/2025/06/16ada05214aa9a815c6159c4ab557994.jpeg,"AL FILAHI CASH (AFC), établissement de paiement adossé au Groupe Crédit Agricole du Maroc (GCAM), a conclu, ce mercredi 28 Mai 2025, un partenariat avec RIA Money Transfer (RIA), opérateur mondial de référence dans les transferts d’argent internationaux.",[],https://telquel.ma/2025/06/02/al-filahi-cash-sassocie-a-ria-money-transfer-pour-elargir-lacces-aux-transferts-internationaux_1935972,Com d'entreprise,"Cet article est un communiqué d’entreprise, il n’a pas été rédigé par les journalistes de TelQuel. Ce rapprochement vise à renforcer l’ancrage territorial du GCAM dans le domaine des services financiers à destination des populations locales et des marocains et marocaines du monde, tout en consolidant son engagement de longue date en faveur du développement de son offre et de l’inclusion économique. La collaboration avec RIA permettra à AFC de proposer au sein de ses agences une solution complète d’envoi et de réception de transferts internationaux, adossée à un réseau mondial robuste, tout en ouvrant progressivement les agences du réseau CAM et celles des filiales Al Akhdar Bank et Ardi à l’offre RIA. Ce maillage permettra une meilleure couverture du territoire marocain dans son ensemble. Une vision partagée pour un impact durable Au-delà d’un simple partenariat technique, l’accord entre les deux institutions repose sur une vision partagée : connecter les territoires, rapprocher les familles et faciliter les flux financiers internationaux. Les clients du Groupe CAM pourront ainsi bénéficier de services de transferts internationaux instantanés, compétitifs et fluides dans un cadre sécurisé et réglementé. « Cette alliance traduit notre volonté de bâtir un modèle de services financiers à la fois utile et inclusif qui puisse faciliter les échanges entre nos citoyennes et nos citoyens d’ici et d’ailleurs et qui répond pleinement à nos valeurs de proximité, de qualité de service et de solidarité » a déclaré M. Mohammed Fikrat, Président du Directoire du Groupe Crédit Agricole du Maroc et Président du Conseil d’Administration d’AL FILAHI CASH. « Collaborer avec le Groupe Crédit Agricole du Maroc représente une opportunité stratégique majeure. Sa légitimité dans le monde rural et son envergure institutionnelle font d’AL FILAHI CASH un partenaire naturel pour faire progresser nos objectifs communs en matière d’accessibilité financière », a déclaré Elhadj Malick Seck, Directeur Général Afrique de RIA. Ce nouveau partenariat illustre une fois de plus le rôle du Groupe Crédit Agricole du Maroc dans la modernisation des services financiers au bénéfice de toutes les marocaines et de tous les marocains.",2,2025-08-05T15:54:59.411712
